"created_at","item_id","model_id","shop_id","price","unit_sold","current_stock","allocated_stock","item_name","store_name","category","link"
"2022-04-07 10:06:16",10363588514,132859060012,100803024,2.49,0,50,50,"KF94 Child Mask 10pcs KF94 Kids Face Mask 4 Layers Cartoon 3D Face Mask Disposable Ear Loop 4ply Korea","pearlybabytoy","Health & Beauty","https://shopee.com.my/KF94-Child-Mask-10pcs-KF94-Kids-Face-Mask-4-Layers-Cartoon-3D-Face-Mask-Disposable-Ear-Loop-4ply-Korea-i.100803024.10363588514"
"2022-04-07 10:06:16",10363588514,132859060013,100803024,2.49,0,50,50,"KF94 Child Mask 10pcs KF94 Kids Face Mask 4 Layers Cartoon 3D Face Mask Disposable Ear Loop 4ply Korea","pearlybabytoy","Health & Beauty","https://shopee.com.my/KF94-Child-Mask-10pcs-KF94-Kids-Face-Mask-4-Layers-Cartoon-3D-Face-Mask-Disposable-Ear-Loop-4ply-Korea-i.100803024.10363588514"
"2022-04-07 10:06:16",10363588514,133126089724,100803024,3.49,1,49,50,"KF94 Child Mask 10pcs KF94 Kids Face Mask 4 Layers Cartoon 3D Face Mask Disposable Ear Loop 4ply Korea","pearlybabytoy","Health & Beauty","https://shopee.com.my/KF94-Child-Mask-10pcs-KF94-Kids-Face-Mask-4-Layers-Cartoon-3D-Face-Mask-Disposable-Ear-Loop-4ply-Korea-i.100803024.10363588514"
"2022-04-07 10:06:16",10363588514,133126089725,100803024,3.49,0,50,50,"KF94 Child Mask 10pcs KF94 Kids Face Mask 4 Layers Cartoon 3D Face Mask Disposable Ear Loop 4ply Korea","pearlybabytoy","Health & Beauty","https://shopee.com.my/KF94-Child-Mask-10pcs-KF94-Kids-Face-Mask-4-Layers-Cartoon-3D-Face-Mask-Disposable-Ear-Loop-4ply-Korea-i.100803024.10363588514"
"2022-04-07 10:06:16",10363588514,133126089726,100803024,3.49,0,50,50,"KF94 Child Mask 10pcs KF94 Kids Face Mask 4 Layers Cartoon 3D Face Mask Disposable Ear Loop 4ply Korea","pearlybabytoy","Health & Beauty","https://shopee.com.my/KF94-Child-Mask-10pcs-KF94-Kids-Face-Mask-4-Layers-Cartoon-3D-Face-Mask-Disposable-Ear-Loop-4ply-Korea-i.100803024.10363588514"
"2022-04-07 10:06:16",10363588514,133126089727,100803024,3.49,0,50,50,"KF94 Child Mask 10pcs KF94 Kids Face Mask 4 Layers Cartoon 3D Face Mask Disposable Ear Loop 4ply Korea","pearlybabytoy","Health & Beauty","https://shopee.com.my/KF94-Child-Mask-10pcs-KF94-Kids-Face-Mask-4-Layers-Cartoon-3D-Face-Mask-Disposable-Ear-Loop-4ply-Korea-i.100803024.10363588514"
"2022-04-07 10:06:16",10363588514,133126089728,100803024,3.49,0,50,50,"KF94 Child Mask 10pcs KF94 Kids Face Mask 4 Layers Cartoon 3D Face Mask Disposable Ear Loop 4ply Korea","pearlybabytoy","Health & Beauty","https://shopee.com.my/KF94-Child-Mask-10pcs-KF94-Kids-Face-Mask-4-Layers-Cartoon-3D-Face-Mask-Disposable-Ear-Loop-4ply-Korea-i.100803024.10363588514"
"2022-04-07 10:06:16",10363588514,133126089729,100803024,3.49,0,50,50,"KF94 Child Mask 10pcs KF94 Kids Face Mask 4 Layers Cartoon 3D Face Mask Disposable Ear Loop 4ply Korea","pearlybabytoy","Health & Beauty","https://shopee.com.my/KF94-Child-Mask-10pcs-KF94-Kids-Face-Mask-4-Layers-Cartoon-3D-Face-Mask-Disposable-Ear-Loop-4ply-Korea-i.100803024.10363588514"
"2022-04-07 10:06:19",4902531128,13800134261,67971732,18.99,4,46,50,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:19",4902531128,13800134262,67971732,18.99,6,44,50,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:19",4902531128,13800134263,67971732,21.50,0,0,0,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:19",4902531128,13800134264,67971732,18.99,0,50,50,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:19",4902531128,13800134265,67971732,18.99,3,47,50,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:19",4902531128,13800134266,67971732,21.50,0,0,0,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:19",4902531128,13800134267,67971732,19.83,0,50,50,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:19",4902531128,13800134268,67971732,19.83,0,50,50,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:19",4902531128,13800134269,67971732,19.83,0,50,50,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:19",4902531128,13800134270,67971732,19.83,0,50,50,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:19",4902531128,13800134271,67971732,21.50,0,0,0,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:19",4902531128,13800134272,67971732,19.83,0,10,10,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:19",4902531128,13800134273,67971732,19.83,0,50,50,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:19",4902531128,36188498993,67971732,17.92,0,31,31,"Long Inner Jubah Dress ????????????Super Soft and Cooling Fabric ✅","pinkme625","Women Clothes","https://shopee.com.my/Long-Inner-Jubah-Dress-%F0%9F%A5%B0%F0%9F%92%AF%F0%9F%91%8DSuper-Soft-and-Cooling-Fabric-%E2%9C%85-i.67971732.4902531128"
"2022-04-07 10:06:21",2299499950,80040983944,141351218,5.65,3,47,50,"**Prestigious Quality** Lutfy Hotel 7 Stars/Bintang Puffy Hollow Polyester Fibre Pillow Bantal","luffy.fr","Home & Living","https://shopee.com.my/**Prestigious-Quality**-Lutfy-Hotel-7-Stars-Bintang-Puffy-Hollow-Polyester-Fibre-Pillow-Bantal-i.141351218.2299499950"
"2022-04-07 10:06:23",5950016615,100564551403,206982088,22.80,7,493,500,"Ready Stock???? Casio Scientific Calculator FX-570ES Plus 417 Functions","sbtonline","Home & Living","https://shopee.com.my/Ready-Stock%F0%9F%94%A5-Casio-Scientific-Calculator-FX-570ES-Plus-417-Functions-i.206982088.5950016615"
"2022-04-07 10:06:26",4748088872,63999963218,25698640,3.45,6,44,50,"Heinz So Yummy Banana Biscotti (60g)","heinzbabies.os","Baby & Toys","https://shopee.com.my/Heinz-So-Yummy-Banana-Biscotti-(60g)-i.25698640.4748088872"
"2022-04-07 10:06:28",15406366632,114114851839,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851840,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851841,264563616,16.90,0,0,0,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851842,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851843,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851844,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851845,264563616,15.00,1,9,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851846,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851847,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851848,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851849,264563616,16.90,0,0,0,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851850,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851851,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851852,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851853,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851854,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851855,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851856,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851857,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851858,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851859,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851860,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851861,264563616,16.90,0,0,0,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851862,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851863,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,114114851864,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,122549729624,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,122549729625,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,122549729626,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,122549729627,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,122549729628,264563616,16.90,0,0,0,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,122549729629,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,122549729630,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,122549729631,264563616,16.51,0,0,0,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:28",15406366632,122549729632,264563616,15.00,0,10,10,"Joyah Premium Muslimah/XS-XL/Baju Sukan Muslimah/Plain Jersi/ Microfiber Eyelet","tci.joyah","Muslim Fashion","https://shopee.com.my/Joyah-Premium-Muslimah-XS-XL-Baju-Sukan-Muslimah-Plain-Jersi-Microfiber-Eyelet-i.264563616.15406366632"
"2022-04-07 10:06:31",13519617020,58186011205,134099067,3.00,0,0,0,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,58186011206,134099067,3.00,0,0,0,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,58186011207,134099067,3.00,0,0,0,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,102803629731,134099067,2.25,6,14,20,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,102803629732,134099067,2.25,4,16,20,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,102803629733,134099067,2.25,0,20,20,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,102803629734,134099067,2.25,0,20,20,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,102803629735,134099067,2.25,0,20,20,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,102803629736,134099067,2.25,7,13,20,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,102803629737,134099067,2.25,4,16,20,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,102803629738,134099067,3.97,0,0,0,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,102803629739,134099067,2.25,0,20,20,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,102803629740,134099067,2.25,0,20,20,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,114083613374,134099067,2.25,9,11,20,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
"2022-04-07 10:06:31",13519617020,114083613375,134099067,2.25,0,14,14,"10PCS KF94 Cute cartoon pattern 4 layers KN94 face mask for kids 3D protective face mask","joeychiam91","Baby & Toys","https://shopee.com.my/10PCS-KF94-Cute-cartoon-pattern-4-layers-KN94-face-mask-for-kids-3D-protective-face-mask-i.134099067.13519617020"
